sentence_count,avg_sentence_length,avg_word_length,type_token_ratio,hapax_legomena_ratio,punctuation_density,comma_density,period_density,word_length_std,flesch_reading_ease,flesch_kincaid_grade,stopword_ratio,contraction_ratio,avg_syllables_per_word,long_word_ratio,passive_voice_hits,label
11.0,38.0,5.44976076555024,0.5526315789473685,0.39712918660287083,0.07881269191402251,2.909090909090909,1.0,3.199672895989756,4.327200956937816,22.096028708133975,0.29904306220095694,0.004784688995215311,1.937799043062201,0.37799043062200954,0.5454545454545454,0
12.0,18.666666666666668,5.111607142857143,0.6651785714285714,0.5357142857142857,0.020714285714285713,1.0833333333333333,1.0,2.623902680023536,48.14726190476193,11.181071428571428,0.4330357142857143,0.0,1.6517857142857142,0.22767857142857142,0.0,1
15.0,23.4,5.866096866096866,0.5641025641025641,0.4131054131054131,0.02674230145867099,1.4666666666666666,1.0,3.4046668795078223,10.50964102564103,17.60665527065527,0.36752136752136755,0.0,2.03988603988604,0.41595441595441596,0.4666666666666667,0
23.0,15.173913043478262,4.997134670487106,0.4154727793696275,0.22349570200573066,0.020637898686679174,0.782608695652174,1.0,2.5654733834137238,63.20024043852001,8.213785972343345,0.40974212034383956,0.0,1.515759312320917,0.2492836676217765,0.043478260869565216,0
27.0,11.074074074074074,5.408026755852843,0.6020066889632107,0.44481605351170567,0.05571293673276676,1.3703703703703705,1.0,3.1390414231322774,37.995483711135876,10.710828688219994,0.2508361204013378,0.0033444816053511705,1.862876254180602,0.3779264214046823,0.037037037037037035,0
20.0,17.8,5.424157303370786,0.5140449438202247,0.32303370786516855,0.03058623619371283,1.05,1.0,2.8995118957649777,37.86631460674158,12.399752808988765,0.3539325842696629,0.0,1.7837078651685394,0.3539325842696629,0.6,0
26.0,13.153846153846153,4.573099415204679,0.4853801169590643,0.2894736842105263,0.020618556701030927,0.23076923076923078,0.9615384615384616,2.348118890399281,70.04700404858303,6.756959064327486,0.45614035087719296,0.0,1.45906432748538,0.1871345029239766,0.0,0
14.0,27.285714285714285,5.5890052356020945,0.49476439790575916,0.33507853403141363,0.018359375,1.6428571428571428,1.0,3.5824155404816778,16.36251308900526,17.755617053103965,0.45287958115183247,0.0,1.9240837696335078,0.3403141361256545,0.14285714285714285,1
12.0,21.833333333333332,4.908396946564886,0.6297709923664122,0.46946564885496184,0.019023462270133164,1.5,1.0,2.5960933118158134,50.99325063613233,11.57080152671756,0.42366412213740456,0.0,1.5801526717557253,0.25572519083969464,0.0,1
13.0,28.0,5.387362637362638,0.510989010989011,0.36538461538461536,0.018557570645297342,1.1538461538461537,0.7692307692307693,3.0770248707651566,32.921593406593416,15.623406593406596,0.45879120879120877,0.0,1.7197802197802199,0.3626373626373626,0.15384615384615385,1
15.0,20.0,4.75,0.4666666666666667,0.27666666666666667,0.020963172804532578,1.2,1.0,2.4605216249134383,57.66100000000003,10.185333333333336,0.49666666666666665,0.0,1.5233333333333334,0.25,0.0,0
17.0,16.647058823529413,5.028268551236749,0.6395759717314488,0.47703180212014135,0.026106696935300794,1.0588235294117647,1.0,2.8568768014428416,47.642828933693636,10.749702764498025,0.4028268551236749,0.0,1.6819787985865724,0.2862190812720848,0.0,1
17.0,21.235294117647058,5.833795013850415,0.5983379501385041,0.44598337950138506,0.028004667444574097,1.2352941176470589,1.0,3.287695393361728,19.596411927651957,15.80145999674108,0.3767313019390582,0.0,1.9584487534626038,0.4099722991689751,0.0,1
24.0,14.291666666666666,5.895043731778426,0.6647230320699709,0.5393586005830904,0.03876898481215028,1.25,1.0,3.4320652157728375,17.702719266277967,14.340601311953353,0.2653061224489796,0.0029154518950437317,2.064139941690962,0.44314868804664725,0.125,0
17.0,20.058823529411764,6.073313782991202,0.5806451612903226,0.4310850439882698,0.022946859903381644,1.0588235294117647,1.0,3.2179696862369966,11.321041918233618,16.663439710194925,0.3548387096774194,0.0,2.070381231671554,0.4809384164222874,0.23529411764705882,0
17.0,23.294117647058822,4.853535353535354,0.4292929292929293,0.2601010101010101,0.022765598650927487,0.8235294117647058,1.0,2.760427910442533,40.90965240641711,13.340160427807486,0.5075757575757576,0.0025252525252525255,1.6818181818181819,0.2803030303030303,0.35294117647058826,1
23.0,14.217391304347826,4.755351681957187,0.5688073394495413,0.40978593272171254,0.027461139896373058,1.173913043478261,1.0,2.364640215184503,66.6685680095732,7.492397287594734,0.45565749235474007,0.0030581039755351682,1.4862385321100917,0.22018348623853212,0.0,0
16.0,20.125,4.866459627329193,0.593167701863354,0.43167701863354035,0.020650490449148167,0.9375,1.0,2.5787339591786083,51.36340450310561,11.094774844720497,0.40372670807453415,0.0,1.5962732919254659,0.2577639751552795,0.0625,1
11.0,24.636363636363637,4.826568265682657,0.6346863468634686,0.46494464944649444,0.02281134401972873,1.4545454545454546,0.9090909090909091,2.7563068963006296,44.47115732975513,13.176853404897688,0.4132841328413284,0.0,1.6236162361623616,0.25461254612546125,0.0,1
17.0,22.11764705882353,5.5,0.5797872340425532,0.43351063829787234,0.05859969558599695,2.0588235294117645,1.0,3.4355773152938505,19.460588235294153,16.0396057571965,0.30851063829787234,0.0,1.949468085106383,0.3484042553191489,0.17647058823529413,0
13.0,15.692307692307692,4.671568627450981,0.6470588235294118,0.46568627450980393,0.026050420168067228,1.0,0.7692307692307693,2.4822853737358286,61.93377828054301,8.51921568627451,0.4411764705882353,0.0,1.5245098039215685,0.18137254901960784,0.07692307692307693,1
21.0,13.047619047619047,4.021897810218978,0.5145985401459854,0.35766423357664234,0.0673015873015873,0.5238095238095238,1.0952380952380953,2.880762148963415,64.22159367396594,7.543096976016688,0.35036496350364965,0.0,1.5291970802919708,0.20802919708029197,0.19047619047619047,1
21.0,18.238095238095237,5.561357702349869,0.5326370757180157,0.42036553524804177,0.026214340786430222,2.142857142857143,0.9523809523809523,3.158274016355841,27.517067014795515,13.952099962700483,0.42036553524804177,0.0,1.9007832898172323,0.3838120104438642,0.23809523809523808,1
18.0,19.27777777777778,5.017291066282421,0.5187319884726225,0.3659942363112392,0.029547553093259463,1.3333333333333333,1.0,3.0319605196166144,42.93606708293311,12.059745437079734,0.4438040345821326,0.0,1.7060518731988472,0.276657060518732,0.2222222222222222,1
22.0,15.454545454545455,6.061764705882353,0.6264705882352941,0.5,0.04306969459671104,1.6818181818181819,1.0,3.269153038891802,13.488636363636374,15.217272727272729,0.3029411764705882,0.0029411764705882353,2.1,0.45588235294117646,0.09090909090909091,0
11.0,14.727272727272727,4.771604938271605,0.5308641975308642,0.35802469135802467,0.03444976076555024,0.7272727272727273,0.9090909090909091,3.1393061499614037,57.15348484848488,8.946228956228957,0.4444444444444444,0.0,1.5925925925925926,0.2777777777777778,0.36363636363636365,1
16.0,18.25,4.965753424657534,0.6541095890410958,0.5205479452054794,0.026198439241917504,1.5,0.9375,2.8075592274986705,49.53248287671235,10.884349315068494,0.4212328767123288,0.0,1.6404109589041096,0.2876712328767123,0.0,1
16.0,23.5,4.332446808510638,0.4441489361702128,0.2845744680851064,0.021400778210116732,1.25,1.0,2.460023000312046,63.73250000000003,10.207978723404256,0.4920212765957447,0.0,1.4095744680851063,0.17287234042553193,0.1875,0
30.0,12.166666666666666,5.227397260273973,0.46301369863013697,0.27945205479452057,0.036651395251978344,0.36666666666666664,1.0,3.352417254001059,41.51049086757993,10.491986301369863,0.3780821917808219,0.0,1.8082191780821917,0.32602739726027397,0.1,1
16.0,18.6875,5.555183946488294,0.5418060200668896,0.35451505016722407,0.019940179461615155,1.0,1.0,3.078591230225151,24.326050376254187,14.508827341137128,0.3979933110367893,0.0,1.9331103678929766,0.36789297658862874,0.1875,1
11.0,25.0,5.134545454545455,0.5527272727272727,0.4,0.012302284710017574,0.9090909090909091,1.0,2.7356380795857005,44.56181818181821,13.254545454545454,0.509090909090909,0.0,1.6181818181818182,0.29818181818181816,0.18181818181818182,0
